,log2FoldChange,padj,contrasted_with
ENSG00000139174,-2.701953982452283,1.7282029962226597e-08,GM12878
ENSG00000250131,-2.249344558844028,0.0010309244253845515,GM12878
ENSG00000114554,-2.6567467662746367,1.756726098714005e-64,GM12878
ENSG00000152284,-5.637623715632476,1.7228325764167756e-06,GM12878
ENSG00000248334,-3.4379427173426884,1.9791822789015872e-13,GM12878
ENSG00000119899,-2.4872617709835434,3.239193259072308e-48,GM12878
ENSG00000146411,-4.370267081932681,7.658124853858725e-07,GM12878
ENSG00000125430,-7.47650736529153,6.808273223773287e-77,GM12878
ENSG00000244026,-2.0606606757669694,2.612667742138354e-38,GM12878
ENSG00000115594,-4.886435725911573,9.161230716031923e-65,GM12878
ENSG00000166444,-4.932993463763094,2.5796820764629647e-109,GM12878
ENSG00000113552,-2.9147514506659555,8.695263165840138e-73,GM12878
ENSG00000132563,-3.7793883476391996,4.773410131645977e-64,GM12878
ENSG00000140945,-7.1163440548225125,2.350759911777433e-16,GM12878
ENSG00000104497,-2.168324707683828,1.4951695219793278e-16,GM12878
ENSG00000108828,-3.578218233590292,2.9353996064711506e-38,GM12878
ENSG00000166046,-3.28219948987022,4.915555986798134e-31,GM12878
ENSG00000101004,-3.483529243595736,1.7600095146092705e-20,GM12878
ENSG00000204052,-2.6626670650677293,1.4594446659851522e-05,GM12878
ENSG00000156052,-5.908185719692599,1.7621747724111802e-206,GM12878
ENSG00000177303,-4.181874324032971,1.3344102834506242e-94,GM12878
ENSG00000114450,-4.259414214064137,6.67021851284312e-172,GM12878
ENSG00000205090,-3.646180231902764,3.7290157054841216e-07,GM12878
ENSG00000143156,-2.4120925819580266,5.249948395450226e-26,GM12878
ENSG00000089159,-3.363307648759664,4.314111459753027e-165,GM12878
ENSG00000148677,-7.199661373993684,3.234691472154765e-20,GM12878
ENSG00000068383,-2.9865564192161527,4.739035668470706e-128,GM12878
ENSG00000173068,-5.546396160852334,1.7673064931155897e-96,GM12878
ENSG00000230615,-2.2976821353619084,9.210445150463927e-05,GM12878
ENSG00000258673,-5.814919541622327,1.3439068422947353e-06,GM12878
ENSG00000069020,-3.1612997922865147,7.768027261195413e-25,GM12878
ENSG00000099284,-2.3524020919390582,0.030532691838767643,GM12878
ENSG00000135931,-2.767376653082608,1.258140737627087e-21,GM12878
ENSG00000174939,-6.200335526954052,3.506623299981726e-14,GM12878
ENSG00000073712,-2.69033620739223,5.666412210484332e-60,GM12878
ENSG00000072134,-3.388197439466015,8.482830821368177e-92,GM12878
ENSG00000214575,-2.4866149887512967,2.556109310430788e-09,GM12878
ENSG00000091844,-2.9541214462514667,0.03320193119129819,GM12878
ENSG00000182585,-3.2804534080250103,0.006648747654276808,GM12878
ENSG00000110436,-4.550781448813189,7.880985152550285e-26,GM12878
ENSG00000253485,-2.9848256807120728,2.3608637652186765e-08,GM12878
ENSG00000156804,-3.1930006081855464,2.224550607790077e-14,GM12878
ENSG00000279453,-2.37907094095619,2.1902950663064657e-17,GM12878
ENSG00000173406,-5.170951564336838,0.000844320116863514,GM12878
ENSG00000128274,-2.4083320764927154,2.680701749368195e-27,GM12878
ENSG00000285816,-6.410051145657167,0.01762399734629968,GM12878
ENSG00000178404,-6.0241135904582785,8.775924664906047e-05,GM12878
ENSG00000168621,-7.553438209651771,8.04716244115581e-05,GM12878
ENSG00000004660,-3.7366395051295163,1.2088179485442098e-47,GM12878
ENSG00000001460,-5.487173314080099,1.1542144383988222e-38,GM12878
ENSG00000168890,-2.6562192906930617,6.457374710846231e-21,GM12878
ENSG00000107816,-2.5606032392121136,3.604383469585322e-77,GM12878
ENSG00000203666,-2.9005827344624184,1.843874788565678e-19,GM12878
ENSG00000155755,-2.104353650133517,3.243401283072789e-33,GM12878
ENSG00000157933,-2.5555377855407264,4.6128077138833866e-108,GM12878
ENSG00000114923,-6.997939191122251,2.802808429058527e-25,GM12878
ENSG00000282556,-2.297700710681005,0.03423771057527401,GM12878
ENSG00000254122,-3.320614587369642,9.271786046530182e-14,GM12878
ENSG00000198453,-3.8534024999579115,1.1833347160464722e-32,GM12878
ENSG00000077782,-7.6119312161389105,0.0,GM12878
ENSG00000115129,-2.21119602120412,4.841230109306217e-27,GM12878
ENSG00000168952,-3.814377963842821,4.590564198940864e-51,GM12878
ENSG00000125844,-2.673006348860512,8.984331579188987e-91,GM12878
ENSG00000137269,-4.206589994904773,1.7548006964252717e-35,GM12878
ENSG00000203721,-5.171841801165612,1.5637216474787456e-14,GM12878
ENSG00000136205,-5.197246057908298,1.0485476367429804e-128,GM12878
ENSG00000137834,-6.6576600168620415,4.814239948621498e-53,GM12878
ENSG00000124104,-4.61658536497099,2.1326917377086255e-81,GM12878
ENSG00000149257,-5.192234776912267,0.0,GM12878
ENSG00000140443,-5.90065069815204,1.9319967249529804e-267,GM12878
ENSG00000134243,-6.658124084759808,1.2336694713517949e-126,GM12878
ENSG00000187123,-11.443955717742408,6.365691096145221e-15,GM12878
ENSG00000276075,-2.3604874526225914,0.002901696945985923,GM12878
ENSG00000109654,-7.80572724195932,1.6911307183252234e-104,GM12878
ENSG00000197965,-2.3505976300379596,3.636369688595108e-92,GM12878
ENSG00000136267,-4.417183860585058,0.00022734654861881725,GM12878
ENSG00000072952,-9.524989231416622,1.0974076197337386e-66,GM12878
ENSG00000264343,-4.129247033226731,3.5354405199550736e-10,GM12878
ENSG00000187091,-3.408715567381348,1.8221867457201605e-25,GM12878
ENSG00000157110,-7.5170939624543855,9.592517660693672e-84,GM12878
ENSG00000124145,-5.866164910126427,3.399354133314257e-285,GM12878
ENSG00000175170,-5.590203093210943,5.662505483885476e-06,GM12878
ENSG00000235272,-3.4079809661221407,7.051868658969787e-05,GM12878
ENSG00000123091,-2.2264891651792684,1.520592965852868e-61,GM12878
ENSG00000198142,-2.3170563017815917,7.125044835427791e-31,GM12878
ENSG00000175274,-2.6307241436641973,4.253676870456533e-05,GM12878
ENSG00000052795,-5.4902186481577315,4.627034109033711e-108,GM12878
ENSG00000151967,-3.919539845167364,1.7704444537147072e-09,GM12878
ENSG00000144677,-7.5533219339780295,1.840944664142902e-86,GM12878
ENSG00000075234,-2.1712345173575853,3.3119095048151584e-57,GM12878
ENSG00000157578,-2.8490651181495217,0.0006071835747581798,GM12878
ENSG00000153246,-7.269999333058413,1.8751536832485447e-24,GM12878
ENSG00000144369,-2.6296153438034273,1.005674113747631e-78,GM12878
ENSG00000160469,-5.606850096971823,6.555971844244367e-42,GM12878
ENSG00000150048,-2.788258637425157,0.040615367616330625,GM12878
ENSG00000018408,-3.4322018938944927,8.779289428219499e-101,GM12878
ENSG00000177707,-9.97705018265027,1.8222120317488083e-64,GM12878
ENSG00000105877,-2.111039932892205,4.666550722962433e-05,GM12878
ENSG00000133812,-5.865253655591987,3.5386217241538677e-121,GM12878
ENSG00000138685,-8.706348280105226,0.0,GM12878
ENSG00000116209,-2.4032531744434453,4.447515596933581e-37,GM12878
ENSG00000174705,-3.4141382793723505,5.708813284650404e-24,GM12878
ENSG00000162430,-3.7960515737214826,4.863518512472264e-115,GM12878
ENSG00000158859,-4.1647200869194485,3.3287817135656806e-18,GM12878
ENSG00000134575,-2.2117784752589333,2.6106056454424815e-53,GM12878
ENSG00000184232,-6.391368718626952,3.920828945588029e-230,GM12878
ENSG00000180479,-2.8594910371828544,3.946005747964656e-08,GM12878
ENSG00000253910,-4.90314218055771,1.8796114509064622e-26,GM12878
ENSG00000260552,-2.1876258783492037,0.010855275578206808,GM12878
ENSG00000138798,-3.7354173797020147,1.6695356900702125e-08,GM12878
ENSG00000113971,-2.7085847963770964,1.660259124109508e-22,GM12878
ENSG00000062582,-2.022250593514616,0.0006896912796068737,GM12878
ENSG00000167291,-7.460381762843122,1.9205958618556192e-107,GM12878
ENSG00000176909,-2.5813424909141602,3.6008362923625437e-10,GM12878
ENSG00000104695,-2.329169210266032,3.748858663250883e-80,GM12878
ENSG00000101150,-2.088659219695263,1.9198130007201543e-64,GM12878
ENSG00000181754,-5.077163601876016,1.1784805493207267e-32,GM12878
ENSG00000105711,-4.662309739937812,2.929010790134338e-23,GM12878
ENSG00000111962,-3.347542163920215,5.46377380211477e-54,GM12878
ENSG00000100344,-7.636400928770013,4.094911196630058e-12,GM12878
ENSG00000107537,-2.005167184860987,4.103045585915358e-26,GM12878
ENSG00000146433,-2.6922896926216517,1.1711577095600288e-52,GM12878
ENSG00000128510,-6.561460740379061,1.0997893138898574e-24,GM12878
ENSG00000176463,-4.106347589832153,3.8981697723425297e-22,GM12878
ENSG00000140511,-2.316984072266035,1.3606631218965452e-14,GM12878
ENSG00000058453,-3.4442185566609944,1.5645769041625284e-49,GM12878
ENSG00000166402,-7.426155697953485,2.1050279749785377e-12,GM12878
ENSG00000076067,-3.425682311669108,1.0925247656903057e-129,GM12878
ENSG00000116667,-4.982643208869095,4.372366803974644e-22,GM12878
ENSG00000131435,-4.44035733889037,0.000373476884104635,GM12878
ENSG00000275719,-3.807958768310731,2.6101079269471876e-05,GM12878
ENSG00000242759,-5.713173049717096,0.03128689004129892,GM12878
ENSG00000111261,-4.908104056237207,1.1196957007755322e-17,GM12878
ENSG00000181458,-5.095330255419436,1.3468420997229527e-50,GM12878
ENSG00000144724,-3.520039314757053,2.0683027216118374e-94,GM12878
ENSG00000110080,-2.4657137032419483,7.404345789347376e-39,GM12878
ENSG00000162105,-2.6002295709609258,0.0002613679402289443,GM12878
ENSG00000104870,-5.506260684629774,3.0440165708669256e-60,GM12878
ENSG00000101474,-2.114506978411504,3.892162226997203e-77,GM12878
ENSG00000170899,-2.5126274144975063,2.225692010295043e-30,GM12878
ENSG00000095397,-2.0196039055537844,8.287577539621023e-12,GM12878
ENSG00000259330,-2.0222875761802404,2.8883952257329403e-18,GM12878
ENSG00000051128,-7.336704078182868,2.9569978565151706e-48,GM12878
ENSG00000204673,-2.1846336149807724,1.967727583377537e-42,GM12878
ENSG00000067715,-7.245669643390728,5.446797496274422e-21,GM12878
ENSG00000257732,-8.079790089663845,0.002823475427331905,GM12878
ENSG00000177106,-2.964673044978875,6.220025345699433e-84,GM12878
ENSG00000259687,-5.191504512652758,0.04703966357841459,GM12878
ENSG00000130720,-4.40406983533954,1.2858465514957437e-07,GM12878
ENSG00000100554,-2.682831660644254,2.715030623172861e-71,GM12878
ENSG00000139200,-5.883963314241666,8.435999223263862e-14,GM12878
ENSG00000111052,-6.921344595225497,1.4421806385239895e-50,GM12878
ENSG00000110651,-2.2737031613818655,2.970771504431743e-75,GM12878
ENSG00000112419,-2.426524759779678,1.0127864667529961e-62,GM12878
ENSG00000176105,-2.7014575999009827,3.44090359890001e-28,GM12878
ENSG00000154059,-5.891695004120985,3.992480580499376e-94,GM12878
ENSG00000241852,-2.702597086985316,1.221418949469554e-26,GM12878
ENSG00000185532,-7.25818337060668,1.741281074843323e-34,GM12878
ENSG00000117245,-6.158594016523467,1.744401994725261e-25,GM12878
ENSG00000197077,-2.7105590170997513,2.0436523526063662e-08,GM12878
ENSG00000073146,-2.7748947716109216,0.003294965425917846,GM12878
ENSG00000129493,-3.3580072754232924,5.364121346929244e-62,GM12878
ENSG00000119138,-3.6337216464518303,2.217510159518675e-34,GM12878
ENSG00000233554,-3.0311934872200204,3.961365913539346e-06,GM12878
ENSG00000159733,-3.061100270238358,1.5661819715697405e-08,GM12878
ENSG00000116299,-3.0615409001000704,2.9465595322500606e-05,GM12878
ENSG00000198846,-3.251761027829679,0.0008873797161782748,GM12878
ENSG00000132640,-6.342893666069463,1.2821309841232418e-111,GM12878
ENSG00000112655,-4.262444527017759,3.0146803018193464e-72,GM12878
ENSG00000115677,-2.002459717475562,4.057476618664752e-61,GM12878
ENSG00000175352,-9.242524158495357,2.4544231735228595e-17,GM12878
ENSG00000074657,-5.135089008551911,2.5163605314785757e-167,GM12878
ENSG00000146122,-7.331306252085869,3.881466992721837e-19,GM12878
ENSG00000169855,-4.773359268574985,1.2117796742148197e-143,GM12878
ENSG00000095303,-5.376184318241806,2.5938151509045845e-14,GM12878
ENSG00000036672,-2.685136932567661,0.00036554566247704127,GM12878
ENSG00000159335,-2.0470205968903,1.1058642417940555e-40,GM12878
ENSG00000175029,-7.806926464624343,1.6009620845865364e-140,GM12878
ENSG00000106299,-2.000181739570061,3.293185088230925e-44,GM12878
ENSG00000197860,-2.2097547476403214,4.988968719882632e-50,GM12878
ENSG00000185499,-2.1285359915490574,1.88842633961142e-09,GM12878
ENSG00000171385,-2.3269155211445094,0.02971306229373388,GM12878
ENSG00000171812,-6.938428465489177,3.753346439886051e-21,GM12878
ENSG00000198832,-7.105218751331645,1.5504114621088104e-143,GM12878
ENSG00000119782,-4.0465514524804105,2.7521740702489623e-06,GM12878
ENSG00000255737,-10.362916897361842,1.1910350429447384e-12,GM12878
ENSG00000198959,-7.641087087982178,1.1254078686556923e-26,GM12878
ENSG00000084234,-4.059126226449874,1.4829039730416102e-115,GM12878
ENSG00000167693,-8.61386146429603,7.173810505085026e-143,GM12878
ENSG00000171444,-3.7992053556158103,1.0099133299359469e-27,GM12878
ENSG00000064652,-2.707769938255006,2.603557029258908e-31,GM12878
ENSG00000079337,-2.329782701836416,2.8600237167031817e-12,GM12878
ENSG00000169504,-3.0640354448707203,2.066042619428603e-76,GM12878
ENSG00000159348,-2.582210238310679,1.9949014533533118e-40,GM12878
ENSG00000165914,-5.936895293682009,3.750142406503715e-68,GM12878
ENSG00000235545,-2.1773169135401704,0.019389396078679358,GM12878
ENSG00000162437,-2.304961624939458,8.193437879033821e-11,GM12878
ENSG00000128512,-3.136635620029623,1.2430805480818489e-23,GM12878
ENSG00000166086,-9.42132428785268,1.2886646640305608e-70,GM12878
ENSG00000118762,-3.5928179102807847,5.5265378717733855e-67,GM12878
ENSG00000167193,-2.30710243664043,2.1968315381597588e-80,GM12878
ENSG00000146966,-3.315162632285925,0.00016315256076998818,GM12878
ENSG00000122729,-4.689975960347056,7.857497059924364e-240,GM12878
ENSG00000106976,-6.514034189819286,1.9563564863536605e-54,GM12878
ENSG00000061273,-2.8979522096744277,5.841589995108801e-97,GM12878
ENSG00000184005,-2.3128412062201935,0.00023338022620831428,GM12878
ENSG00000178996,-5.136217366214654,1.8872818233715696e-108,GM12878
ENSG00000105438,-2.6036213903121395,7.150582454693044e-58,GM12878
ENSG00000159788,-3.426889581966065,3.6278314878502966e-25,GM12878
ENSG00000173402,-2.8704524957002753,4.511175111729242e-121,GM12878
ENSG00000139209,-6.3035807217458695,2.8755618088123956e-49,GM12878
ENSG00000143153,-3.884243381912812,1.1036336986917109e-64,GM12878
ENSG00000260916,-2.1795739426613365,1.0528685470232476e-18,GM12878
ENSG00000165731,-3.0358993444245472,0.003269882327940559,GM12878
ENSG00000152763,-2.855263205325836,1.2577296433684053e-08,GM12878
ENSG00000152527,-2.649714884242595,0.011127573695455051,GM12878
ENSG00000157985,-6.434305003505821,1.0172852434533623e-82,GM12878
ENSG00000137486,-2.180634343412122,1.1008120693185414e-25,GM12878
ENSG00000280099,-2.4367534979191454,3.581360120884835e-08,GM12878
ENSG00000253250,-2.4153637653935274,5.5787582065397115e-11,GM12878
ENSG00000237813,-2.1004504059033553,0.048233722449823165,GM12878
ENSG00000134909,-3.9657106931632895,1.850865108644602e-40,GM12878
ENSG00000103042,-2.1037511504325703,3.9382188345613527e-35,GM12878
ENSG00000073792,-8.603263961848857,3.1245361080996764e-166,GM12878
ENSG00000113658,-2.382944728256507,4.0271234980515145e-90,GM12878
ENSG00000101400,-2.2878674520721156,1.1577293433283912e-14,GM12878
ENSG00000139971,-8.015998649476153,6.49747686610614e-08,GM12878
ENSG00000253731,-3.10496577427176,3.991021611793022e-20,GM12878
ENSG00000175746,-6.904491429573982,0.011230896357545444,GM12878
ENSG00000160113,-2.0758889469992337,6.230522464169112e-50,GM12878
ENSG00000140950,-2.763215943475941,2.2105481180866865e-99,GM12878
ENSG00000125965,-2.37197914631911,0.0038659156360582292,GM12878
ENSG00000198964,-2.763914398069056,2.701199219700474e-60,GM12878
ENSG00000273230,-2.412566770412507,1.888204884309607e-10,GM12878
ENSG00000164855,-3.9338193994806137,2.1404979733358193e-09,GM12878
ENSG00000273145,-4.669855814854204,0.0018732045198950175,GM12878
ENSG00000135048,-6.182612331807452,7.879367037698953e-198,GM12878
ENSG00000154917,-5.693597657746125,2.321986669425368e-11,GM12878
ENSG00000241316,-4.443579094451993,3.3286221908225956e-13,GM12878
ENSG00000131788,-2.4102820408878034,6.177744860250683e-66,GM12878
ENSG00000131899,-2.308812089918541,9.694314037552578e-52,GM12878
ENSG00000107338,-2.3052382575337638,3.4103981993906524e-29,GM12878
ENSG00000136603,-2.03615041214623,1.328549645087102e-24,GM12878
ENSG00000117592,-3.255861674712042,2.0319280620331705e-21,GM12878
ENSG00000006704,-3.032638465804165,9.10499152109439e-67,GM12878
ENSG00000197182,-2.3278248437647178,6.4912815977145225e-12,GM12878
ENSG00000262576,-5.885047719107921,9.042152739002564e-20,GM12878
ENSG00000254221,-3.852980093330877,5.267798978778187e-16,GM12878
ENSG00000181588,-2.4499872888050045,8.253846073842518e-52,GM12878
ENSG00000121578,-2.3287183304282113,1.1714744774796168e-67,GM12878
ENSG00000157214,-3.0895284838948145,4.9485557261126235e-43,GM12878
ENSG00000002746,-5.115897242207902,1.0007626849855442e-24,GM12878
ENSG00000105464,-3.4572512287387123,1.7967278907389045e-33,GM12878
ENSG00000158125,-5.8114349789583795,3.3026993368338795e-15,GM12878
ENSG00000156463,-3.431047906541964,4.833047889709794e-06,GM12878
ENSG00000179168,-8.330376029897968,0.0020320224842863073,GM12878
ENSG00000107679,-5.370640758645758,1.221890712502421e-86,GM12878
ENSG00000150764,-3.718244350550846,1.9812303908756003e-57,GM12878
ENSG00000149115,-3.366821344144403,1.1047861734971414e-186,GM12878
ENSG00000129048,-4.8218233702540765,0.00020458631151286187,GM12878
ENSG00000156642,-2.379402525977184,1.1304403148884997e-78,GM12878
ENSG00000065621,-4.176477525781403,2.0869821173724012e-12,GM12878
ENSG00000147799,-6.626452568007128,9.682995989829941e-21,GM12878
ENSG00000116016,-6.109665862696805,0.0,GM12878
ENSG00000069869,-2.8032431148557966,2.382436623761994e-63,GM12878
ENSG00000148484,-2.067248448832781,4.643258030633015e-59,GM12878
ENSG00000048052,-4.423912828564666,4.2253536358679604e-22,GM12878
ENSG00000234520,-5.877776377425185,0.02748471185076647,GM12878
ENSG00000182667,-10.023791568588889,7.329632323909382e-12,GM12878
ENSG00000117906,-3.4995203818767022,1.667381767880632e-131,GM12878
ENSG00000071054,-2.92954455201825,4.265190977882345e-124,GM12878
ENSG00000158163,-6.1433263345121505,1.191860277101629e-25,GM12878
ENSG00000173391,-9.365726346006676,1.0155735434598862e-34,GM12878
ENSG00000105426,-4.930618756671911,6.745876576396725e-148,GM12878
ENSG00000160746,-5.590785104146806,3.590636289120556e-202,GM12878
ENSG00000177363,-4.951056002988778,2.8199135190528733e-10,GM12878
ENSG00000139112,-6.373408692702723,3.7139523238623276e-132,GM12878
ENSG00000158296,-3.369885279851916,3.5543510001610924e-08,GM12878
ENSG00000124225,-4.641197973398732,1.9228857006463387e-22,GM12878
ENSG00000157064,-6.5359179311475,6.715788495970949e-88,GM12878
ENSG00000198752,-2.2261653907452432,4.622200245228555e-102,GM12878
ENSG00000258457,-4.448707266336357,2.5011317469868157e-06,GM12878
ENSG00000170873,-3.9870821685900792,1.641821624368767e-19,GM12878
ENSG00000078053,-6.550365939594284,9.895296437259088e-21,GM12878
ENSG00000078018,-4.473847211638148,1.3087772433933337e-09,GM12878
ENSG00000132359,-3.7529539137454897,3.0101459978039517e-19,GM12878
ENSG00000159714,-2.4889353584870846,1.564858890084243e-11,GM12878
ENSG00000082805,-2.576916445039563,6.096932572224141e-71,GM12878
ENSG00000171680,-3.0355274108927626,1.1413997720948877e-34,GM12878
ENSG00000204991,-3.013054822524503,6.418570318052971e-11,GM12878
ENSG00000163702,-6.191482373447564,1.3804392038289513e-78,GM12878
ENSG00000084444,-4.124549342845442,6.130510140666442e-32,GM12878
ENSG00000205181,-2.1068680463854887,2.901293060280856e-06,GM12878
ENSG00000128594,-4.478624479442133,1.710858167443679e-09,GM12878
ENSG00000138448,-3.472480214698675,1.5132031704533387e-143,GM12878
ENSG00000124134,-6.136008395589839,4.1472734336911414e-05,GM12878
ENSG00000186862,-8.341752266072309,0.0019926213851600375,GM12878
ENSG00000119946,-8.454056964084538,1.0203403713153237e-15,GM12878
ENSG00000162819,-2.415222038663949,7.963414390201816e-80,GM12878
ENSG00000135835,-3.6151934555684604,4.6470993766584475e-17,GM12878
ENSG00000118257,-4.3734315545397235,1.6537338990428158e-29,GM12878
ENSG00000130304,-2.7900251109077026,1.4061747692578835e-50,GM12878
ENSG00000189129,-5.897672734800142,8.635241953231061e-05,GM12878
ENSG00000178922,-3.4153388377128526,2.086133293385528e-39,GM12878
ENSG00000232679,-5.991794017966598,0.025413785683102028,GM12878
ENSG00000146776,-2.0744474608628485,2.8982147374911595e-22,GM12878
ENSG00000223768,-2.392713589163774,5.025605893434006e-47,GM12878
ENSG00000222032,-4.284038511376258,0.00654632010629602,GM12878
ENSG00000113273,-2.003110350324294,2.7666375487952977e-44,GM12878
ENSG00000171914,-5.142434559866276,1.3808890396283332e-192,GM12878
ENSG00000011105,-7.896232789484347,6.525713156055212e-57,GM12878
ENSG00000105856,-2.2187751146208354,3.872255391201026e-24,GM12878
ENSG00000003393,-2.5901890306797815,1.930755074812553e-52,GM12878
ENSG00000061676,-7.145878209220733,0.0,GM12878
ENSG00000176170,-5.890628588403931,3.1527623098927414e-114,GM12878
ENSG00000122694,-2.9399460830049535,1.1230755208430213e-36,GM12878
ENSG00000188026,-4.840385558120837,4.973397782714774e-78,GM12878
ENSG00000171621,-3.171845628837801,1.0121085436286004e-26,GM12878
ENSG00000117114,-4.595551283668049,3.6091163649460067e-07,GM12878
ENSG00000177096,-2.5394349332114223,4.859246122195913e-19,GM12878
ENSG00000181826,-2.0696836466414195,1.0313427162683416e-18,GM12878
ENSG00000165029,-4.711579511339999,3.3758998049196496e-56,GM12878
ENSG00000116774,-9.540998648534453,1.3782825353069267e-51,GM12878
ENSG00000138593,-2.0616205494350397,1.8120699217007094e-73,GM12878
ENSG00000104863,-2.3529803723308795,7.646574501356167e-12,GM12878
ENSG00000138640,-5.735387649145552,6.868489084359954e-55,GM12878
ENSG00000170421,-2.892094719118671,1.418944180451516e-54,GM12878
ENSG00000179242,-10.291698174662981,5.4295149439355774e-12,GM12878
ENSG00000014914,-3.9766606695229902,6.103352944110525e-32,GM12878
ENSG00000274654,-5.0647221087696215,1.9788687914355914e-12,GM12878
ENSG00000148248,-2.343307693050441,1.069779130688041e-93,GM12878
ENSG00000182871,-7.145858633740107,1.1954109393643857e-73,GM12878
ENSG00000135541,-2.5224884252925763,3.6932394941327732e-53,GM12878
ENSG00000186866,-2.921356321507038,5.9905561756120665e-59,GM12878
ENSG00000167779,-9.331543273474955,2.1887711601065484e-104,GM12878
ENSG00000228412,-7.029497316392991,0.00953464607004027,GM12878
ENSG00000011426,-2.8786506126963016,1.4416319368040847e-22,GM12878
ENSG00000161714,-5.821370915338179,1.0685558884532496e-106,GM12878
ENSG00000249042,-4.7504400082272324,4.3065373231201405e-14,GM12878
ENSG00000105245,-2.5793090624994344,1.2507046870597344e-67,GM12878
ENSG00000261488,-3.7124992356405633,3.420756638538204e-05,GM12878
ENSG00000115486,-2.6282360114528998,3.5602215102163046e-66,GM12878
ENSG00000136738,-2.052061163422752,3.717875846551058e-52,GM12878
ENSG00000178234,-2.1592913045643036,2.097978759196263e-31,GM12878
ENSG00000115170,-8.166788765892214,9.31440060192271e-76,GM12878
ENSG00000172301,-2.1309346812992422,1.7183330532141404e-37,GM12878
ENSG00000160145,-4.202084290957846,8.571366659791974e-14,GM12878
ENSG00000214063,-4.631106141664746,1.0567322725130862e-196,GM12878
ENSG00000115520,-2.128914042537465,9.02270871763953e-44,GM12878
ENSG00000227051,-8.892529178995673,6.37650860126076e-76,GM12878
ENSG00000137960,-2.0021747456955294,0.007164518484371787,GM12878
ENSG00000143322,-2.6918009493365864,1.75959443229688e-74,GM12878
ENSG00000116285,-2.1416204284324905,8.239610853878216e-33,GM12878
ENSG00000132386,-3.4391826898681552,7.414061617178232e-13,GM12878
ENSG00000140941,-2.3664269500620847,1.0765914814523891e-35,GM12878
ENSG00000148143,-2.820238465561617,1.8309648481836474e-46,GM12878
ENSG00000163879,-4.50524556911013,2.72195792197399e-06,GM12878
ENSG00000139946,-4.805895883073233,2.6322247491056495e-09,GM12878
ENSG00000106070,-5.840689851146435,2.4569675347556544e-72,GM12878
ENSG00000141736,-3.700893124685076,1.1178106245472927e-144,GM12878
ENSG00000002834,-2.2279656617495696,8.732429214881994e-76,GM12878
ENSG00000176490,-6.187258600821913,1.8858785695562748e-53,GM12878
ENSG00000198324,-3.115694199139881,1.145384219542637e-43,GM12878
ENSG00000223802,-3.287924031568039,0.004844729659328918,GM12878
ENSG00000178386,-4.554471143747512,0.002289960542474992,GM12878
ENSG00000142192,-2.3582430579039513,2.44797790434348e-100,GM12878
ENSG00000100320,-8.971837218585865,1.806408508012881e-206,GM12878
ENSG00000222041,-2.979434334366982,1.245258218870604e-63,GM12878
ENSG00000165476,-2.225376594331551,2.3385189777261965e-71,GM12878
ENSG00000280721,-2.8181848625057744,0.013763917436150904,GM12878
ENSG00000120708,-10.139364157788005,5.950913986497144e-237,GM12878
ENSG00000196781,-5.868068054262002,4.1874748436626526e-30,GM12878
ENSG00000163517,-5.040042816012123,3.39378932012994e-44,GM12878
ENSG00000154240,-5.2854786733225545,1.3808800829673752e-26,GM12878
ENSG00000253953,-6.054001293312449,8.927555713149088e-06,GM12878
ENSG00000232284,-6.078969527944673,0.024017910737574467,GM12878
ENSG00000137575,-2.7717532775417273,5.8055448850391676e-89,GM12878
ENSG00000080546,-2.527660064702791,8.345111337904238e-26,GM12878
ENSG00000171943,-2.1664591472028283,1.0438430631711663e-16,GM12878
ENSG00000154309,-2.4056993561862257,1.3025518103602413e-17,GM12878
ENSG00000256029,-6.031691930182121,0.02404386843059966,GM12878
ENSG00000166780,-6.295423677610066,9.578480882007914e-48,GM12878
ENSG00000117385,-2.3648620407248147,9.885199825337954e-50,GM12878
ENSG00000182240,-6.187433442570484,1.016524733335027e-18,GM12878
ENSG00000242498,-8.411904085290931,1.3894512639461567e-27,GM12878
ENSG00000167535,-3.6206324886376646,1.3803046406495822e-78,GM12878
ENSG00000151208,-3.2016520989896713,8.484135061083911e-172,GM12878
ENSG00000143147,-4.793084564386915,2.5389337137319368e-61,GM12878
ENSG00000011405,-2.1909160981742604,4.899434157292605e-50,GM12878
ENSG00000106723,-2.4553386631334595,1.4114788809289983e-86,GM12878
ENSG00000121440,-7.8465319159323705,3.9419272434699704e-53,GM12878
ENSG00000116005,-4.170630161427766,1.7152573209043238e-165,GM12878
ENSG00000107566,-2.4235313715071487,4.348907263710182e-49,GM12878
ENSG00000130176,-4.49341402299843,1.2853164526415944e-28,GM12878
ENSG00000167110,-2.213405667511052,8.300667052010271e-61,GM12878
ENSG00000118596,-2.2718308002762737,6.833506859538106e-48,GM12878
ENSG00000125864,-3.922571549066239,6.0466390246812325e-09,GM12878
ENSG00000244588,-4.588070938693936,0.0021421067484500332,GM12878
ENSG00000162522,-3.4189439517375453,4.665658407990235e-14,GM12878
ENSG00000116641,-2.2191079398919435,8.413688613417409e-54,GM12878
ENSG00000115556,-2.5529239255388556,0.001073671805330489,GM12878
ENSG00000261573,-8.07024753421573,0.002913075238292965,GM12878
ENSG00000123989,-3.8553225620760307,1.507765261509115e-94,GM12878
ENSG00000074219,-6.976241843040282,1.9996369281291328e-46,GM12878
